,Price
101,1010908.5663419842
102,1290295.7518124306
103,1164651.2642068593
104,1217856.5844656576
105,1064905.2072146505
106,1260129.0761849086
107,1058668.283716736
108,846223.3109342412
109,1432045.1587438304
110,455045.3980749812
111,867367.4232918887
112,1177146.4115048866
113,982431.6820462284
114,1373776.55331418
115,303327.16664891527
116,953293.9436551158
117,1087073.5438326388
118,719393.2820448455
119,1527706.2257184056
120,1064855.1375579252
121,1203423.5657178483
122,534379.554413432
123,1167276.0720833107
124,1087665.3722477742
125,1260387.9765158184
126,583505.9174082876
127,1184136.9801575202
128,967310.9317014588
129,710073.379852672
130,1576465.0494373776
131,899509.3976058747
132,1214340.2521925073
133,1405501.3824752895
134,724929.5916402293
135,948368.9079068111
136,688869.2377981202
137,775931.3642023082
138,1499683.444814142
139,2067587.8664323285
140,1055588.4790883027
141,679910.0175944716
142,1054953.1176586912
143,1339976.8989318763
144,569380.8618226675
145,900639.0735639324
146,877440.1907472946
147,1146543.2444092876
148,1435319.1000785204
149,1430570.773530622
150,804400.631345036
151,820877.3482526909
152,845671.0102205047
153,951338.8654250524
154,1168902.5878918562
155,1095721.0792722604
156,658913.9042321746
157,1176699.5790150436
158,2819179.071532122
159,966066.6882937402
160,1145303.8437137895
161,600911.4608882559
162,1949763.3662237609
163,494511.0150527111
164,235539.52789028303
165,731060.7006628719
166,656568.0275162408
167,1041387.3364124835
168,1333410.1501154439
169,806085.9339084115
170,963282.227225505
171,1432859.3212698428
172,728041.8569839934
173,1040728.9323136631
174,433698.03906552633
175,906196.6965103551
176,1623660.0401062747
177,924124.1709037562
178,1131464.4173274487
179,930192.7305796329
180,930220.1571938158
181,1111462.9922438834
182,1105682.3241578718
183,1191008.8988764265
184,1170190.4643194498
185,1382766.9654584765
186,2216721.9977928405
187,624125.8800265063
188,832427.0664512445
189,908582.2858603544
190,1082975.8985629547
191,1439751.866686475
192,1021955.7221809996
193,857233.8214290491
194,858587.9846305158
195,877694.0359532144
196,774045.3691008815
197,777171.7580196337
198,838653.6510313501
199,1292937.0321859252
200,1441861.635126439
201,548258.6392885491
202,850231.134797329
203,886823.6976110296
204,854426.0909
205,880806.3909052294
206,652672.0773502642
207,829883.4642962697
208,1151959.4497643542
209,1111050.8240274754
210,715156.8696210441
211,1717988.1859174164
212,939038.970533428
213,984567.6212733174
214,1599116.974213408
215,931559.4608980978
216,807838.5071726886
217,909477.9786456896
218,919932.2992586598
219,952371.1976174217
220,1046163.7189571395
221,719206.036359811
222,871358.8770146694
223,955679.8139453299
224,975485.1624114591
225,1093478.6607729695
226,1341838.5238773539
227,902545.5374791354
228,890380.6302668371
229,971709.4176740639
230,921743.8996541875
231,928116.6271921931
232,1095133.4315026633
233,1051614.8571022956
234,905134.386403405
235,769423.4840625486
236,844184.9437972868
237,1377214.7067166765
238,937871.6506617327
239,866910.4897793483
240,1482401.692799363
241,1694877.4689406534
242,1271346.8106614447
243,909109.4368041496
244,1268863.2458686284
245,1101825.5505659773
246,910537.2042950649
247,1579558.6648937864
248,1057700.199985198
249,1781359.3892759648
250,1155966.937389188
251,992436.0494310373
252,1393143.2072899903
253,860901.7292034004
254,982581.270708065
255,1233239.5714969921
256,1299514.2457289598
257,1150651.4286845312
258,782980.2313226525
259,1109278.4333877615
260,1107139.866608963
261,1024346.6975095009
262,1175326.2687641347
263,851684.939806777
264,976780.4963368045
265,1604039.5627713082
266,666993.9938519443
267,934727.3470429601
268,2034590.6977462417
269,736720.5378262773
270,623035.490335841
271,1448731.9978858994
272,1027873.410816721
273,1177022.5339333452
274,1489644.0693267148
275,774542.0782682586
276,1217584.823113286
277,1125872.4763589695
278,1151635.1149306647
279,1161768.716793504
280,1142079.525456412
281,1095710.36328282
282,831423.9403989273
283,1455556.3448301335
284,932405.9917001366
285,867418.6604366957
286,1496232.0522668986
287,989561.2274175885
288,751793.5708581865
289,1082964.3104630949
290,826973.2342932693
291,2350545.448883404
292,1442487.891256941
293,921503.2837044782
294,1270285.305265021
295,728407.8447117774
296,1245334.6776325356
297,894088.2635977141
298,1378679.5877774109
299,1344792.025475062
300,1519936.5249648301
301,1071240.4557614466
302,1220135.1045252825
303,1292448.7384990137
304,776861.5151103963
305,700353.8302430323
306,1148333.470782001
307,1207952.6359466927
308,1411165.1969686155
309,1153836.1536204037
310,1353038.431815689
311,2273762.676772087
312,1659652.7866632694
313,1463328.7369172575
314,1570200.3253688966
315,253865.0447186922
316,1174124.356503675
317,1530919.4716766377
318,1234750.160824513
319,1511112.1827471973
320,618832.0305908849
321,1020879.5167370979
322,1219215.2591521593
323,1282975.4797518742
324,1061138.3446544239
325,978597.4277552232
326,1394662.9214092698
327,1385064.6316142243
328,1029330.6115843246
329,1406800.5967599077
330,722574.2087163543
331,595434.2439780172
332,793174.6675929229
333,1440370.4758080286
334,555419.4038439072
335,312543.40612430964
336,713589.5512045658
337,865583.9935347587
338,1072000.5108007297
339,840011.840584272
340,1270794.784314416
341,1695480.0347278016
342,908837.5826310327
343,32588.69166897179
344,1549266.3175025496
345,990537.8147914114
346,439199.9171934024
347,1232338.304883146
348,965286.1998288245
349,1108286.7198732942
350,1234546.2191554892
351,1170204.3833943042
352,988016.0573515415
353,698404.9956028623
354,1128683.2913455935
355,1285682.6045316746
356,961737.6826534828
357,899922.3705328094
358,1144308.6250912389
359,1552613.382454622
360,265129.7182657076
361,959037.5855261267
362,978189.5099532786
363,730093.8267128333
364,1259763.8931676513
365,744936.724818317
366,707338.6903365515
367,542554.2850843414
368,1198083.005449784
369,899550.853927005
370,1010667.7842724454
371,891386.9066454286
372,1195309.867309499
373,1158638.350544831
374,1070791.8111194824
375,826462.4136385658
376,1462202.8824307001
377,1216674.7639473428
378,781591.4757324215
379,733379.553162267
380,1045023.1041311495
381,858264.3234035496
382,761568.6837404079
383,975371.3600946168
384,1491288.1134240895
385,1304125.3520244006
386,890649.740553803
387,1106133.9339693266
388,1268353.8765125433
389,779370.8797398799
390,1738155.6530282875
391,637573.4091550857
392,1632259.9517560482
393,1336724.7635324476
394,1330263.389760687
395,1038759.4755875295
396,1040993.9062452472
397,494945.0428606833
398,1126478.2753259363
399,1305169.8355931498
400,1282195.6451653268
401,2449114.228332768
402,1410733.601904639
403,817145.4899627982
404,679198.8434413692
405,1211844.9621164773
406,1372972.7654148545
407,1419976.8458158118
408,805928.1540893842
409,888798.057721159
410,629696.3796553911
411,1099381.062992062
412,982552.9022145378
413,1137217.9505224475
414,801029.1929849541
415,794736.8594866442
416,1223511.8238457802
417,1482094.241093337
418,1240286.0984475433
419,1030866.6366887924
420,1157143.2501355093
421,1320977.2945451916
422,937148.9981020805
423,963401.28405366
424,1108035.3391728795
425,883000.3678074732
426,1461306.4689639169
427,394457.96714889153
428,1223350.4747519635
429,767575.5656960427
430,1340077.1817988823
431,1028282.406413735
432,909475.4245319336
433,711032.6710321128
434,709879.0930048495
435,906494.257699394
436,1416356.8321872544
437,1887676.2927507157
438,1047042.3583537126
439,1549922.0778793632
440,209640.4597844698
441,821734.6230702784
442,1886421.789652476
443,1011721.6658022574
444,173009.9786904233
445,1085947.2266988636
446,1677950.9930370075
447,890295.7122442366
448,1360791.7106086006
449,805523.4275454585
450,1343643.3368520942
451,402926.631275043
452,1691302.1257364368
453,809745.9736535479
454,1022578.1408594903
455,1767877.4324320192
456,1403355.7444651695
457,1146359.1106718716
458,1119469.3316172473
459,785888.3571422633
460,836851.1178036578
461,1123057.7722042443
462,924454.2311884303
463,1559852.5797175756
464,1153864.3703467408
465,944046.4957525535
466,1270794.784314416
467,1134087.5842737746
468,1067966.8725578706
469,1318719.125355502
470,938944.7441580158
471,1307333.318780098
472,1262961.0765340158
473,1026144.1929686654
474,1445742.9328200403
475,1805835.7465470461
476,1120484.4005479359
477,706347.9793877406
478,1218654.8321519946
479,1368834.580434289
480,1304856.7971361498
481,1175431.27852888
482,844248.9508241118
483,500036.97405383585
484,931725.6898651537
485,935944.0013840462
486,1108812.6904065446
487,547203.2168518675
488,1152396.7980296286
489,1035463.7382605352
490,1089217.451078157
491,1117073.8574664255
492,1339121.1305556155
493,941362.2965436671
494,1159711.7184078223
495,850277.5712630638
496,1716490.11074383
497,533883.5920836279
498,761546.4242739881
499,606471.0266760914
500,724613.1153919259
501,966385.8097104821
502,1416675.5787387767
503,1936478.124338918
504,682233.3436047107
505,835432.1255083773
506,1172319.013185116
507,696214.3775249012
508,666685.5100185234
509,1211953.6854856655
510,695471.3443132922
511,963155.8528817743
512,1139830.031189928
513,1395340.1104428195
514,1204581.4294250354
515,925945.6286345392
516,897947.2057121535
517,881002.7418893734
518,1490957.7787727073
519,1606048.2661871258
520,848377.5040765109
521,1717768.1484747934
522,1330980.5386902606
523,1363591.8126648755
524,1667746.5780879306
525,1909243.338075477
526,1008087.5788616795
527,838945.5041258666
528,804723.2670646599
529,1124292.9882708662
530,664522.4131960876
531,1614531.9113579344
532,1067085.986595981
533,1292957.4128378818
534,1623213.036620664
535,1320259.890452733
536,1230201.1518766833
537,1684296.0802804339
538,1653034.099055991
539,828942.3636299889
540,759473.4855933064
541,631812.7705937142
542,728037.9678158921
543,1873341.0384191032
544,832659.5018866417
545,1221354.9292793507
546,1258044.2725822194
547,670462.5037039116
548,1040518.6238743603
549,930288.4115198561
550,1096665.0793886285
551,858083.5951700051
552,974523.3171182625
553,1283592.0068790556
554,1121303.294058139
555,1118912.7393801461
556,974598.9122449472
557,1032406.9308463513
558,1147608.2641085929
559,1065192.9232425059
560,1510137.7654271123
561,1249861.217183637
562,287229.05118453165
563,927914.6577217776
564,572794.5775235719
565,904154.5773886535
566,753024.8977567068
567,1337055.0981838298
568,993851.912422237
569,990795.3918970196
570,1107528.944581059
571,1201291.227933562
572,1311853.3126463087
573,1120222.1968804796
574,1372220.698217142
575,440779.4052815059
576,717659.6798651648
577,1336724.7635324476
578,491038.4189986838
579,1104715.0451368606
580,963091.8458549493
581,1725673.0530580692
582,1073111.4064161982
583,1148284.4802025103
584,815018.0192210475
585,1609672.762205788
586,889254.0245251398
587,856746.1056610595
588,1759458.9248422473
589,1671160.80958955
590,1080294.0303290628
591,853738.2721631189
592,983541.101426123
593,1595026.5699477214
594,1317542.497130995
595,351844.555727951
596,1722404.1241554131
597,869618.4734220173
598,715875.9661465563
599,1458750.4437389234
600,1067036.9960164903
601,842538.3642247838
602,1274696.793702232
603,1087738.7208091426
604,662438.3377923467
605,1233280.4882795052
606,367313.279472113
607,2010447.2859158483
608,841255.6326151926
609,1410425.5225812893
610,1156587.8649641983
611,1051127.2337413786
612,627604.4074647623
613,1092529.354917342
614,1011283.0777971123
615,1682525.9693877678
616,1633493.8327683245
617,878851.7320093766
618,1022215.8534003636
619,990503.4487216824
620,1149896.829382441
621,751433.3025163731
622,1000658.2956449162
623,1450876.1794981258
624,1382514.5511357866
625,1003838.8778341153
626,985189.6452846011
627,1286007.145133127
628,1332530.6121403035
629,832987.56638575
630,776759.5898032256
631,1124190.8033217813
632,1570663.4517169627
633,977772.7401950904
634,1300636.0411968115
635,1009117.8720295911
636,1364174.3327271992
637,1140609.2572472198
638,1063529.5842839924
639,1250718.005538173
640,1031247.2796175486
641,611300.0475343328
642,1571672.812553129
643,1051762.7982246925
644,1329246.7945298406
645,745181.0258198691
646,1181118.250583298
647,1338963.1715200862
648,1043310.9182507059
649,1406468.0098089336
650,704366.5574901158
651,741433.4766206284
652,1073251.6877733304
653,960549.1774193038
654,1066671.5386325251
655,960842.124134159
656,871542.140127243
657,580539.9096523909
658,861232.3369393253
659,828527.1109560061
660,1233417.0014395665
661,1101506.0468790312
662,1332496.473334749
663,1137217.9505224475
664,1028634.0850888998
665,1340304.5791336116
666,1056285.7327201194
667,1156079.19062533
668,1517926.0867865365
669,933461.0528904559
670,547409.6636131128
671,1037371.5247078253
672,779578.1037216078
673,863859.4812155721
674,1010085.2642101216
675,1220131.5902224006
676,1307943.7784439614
677,1384573.783813557
678,844693.6181361552
679,1002056.9996250877
680,1021207.2972747241
681,1083378.758426551
682,1015824.750341711
683,650647.8323418666
684,854214.9777501706
685,963080.2577550896
686,438955.8682497776
687,700353.8302430323
688,-54575.92331890692
689,824786.4194280021
690,593850.7205827731
691,1640760.3115494738
692,518161.7522155222
693,1439670.2123379512
694,1016122.3976371023
695,961769.8306218012
696,955576.8846260714
697,920356.5859187463
698,1082964.3104630949
699,1556093.3849293995
700,521853.6489636977
701,867775.6141783759
702,1381604.205080877
703,953249.0192067956
704,1159331.9208103504
705,1311744.807217309
706,1663982.5985435979
707,1820897.1914790953
708,1010072.2197123682
709,926917.1593521792
710,730841.0838707576
711,625421.2988186663
712,1668137.9512630024
713,1185647.2818797063
714,1356161.7458716403
715,1173146.1597087986
716,1070769.1839022092
717,1565981.006637907
718,1563330.8840170703
719,957764.802306476
720,1107687.1779832963
721,904390.2595714573
722,1116930.5523497032
723,1378214.6495067207
724,1444984.6838595362
725,1063942.5572109271
726,1415987.2951166315
727,1126281.3717065025
728,815185.2866093885
729,996552.0095495931
730,972920.4736139376
731,1131140.1510927044
732,667992.7881193754
733,803977.1493954763
734,1263619.1917230242
735,1581591.3239362184
736,685250.5778625358
737,778218.2137869913
738,1609289.4782836218
739,1155327.1234276174
740,648044.3309452215
741,1155006.097129047
742,925706.7434494342
743,831710.2472589611
744,603542.7395911439
745,1152947.2597318848
746,1879489.9739799467
747,936678.2420435579
748,744808.1804208483
749,716461.2450146428
750,871273.9589920689
751,764540.9981328085
752,1297649.9709802761
753,730517.1925012326
754,804927.4065888133
755,487470.4472254631
756,907822.0907203746
757,883948.0708870541
758,1086381.8056387906
759,1260048.0473304093
760,1633444.8631801591
761,481340.4931686424
762,1760770.696745333
763,877261.0463492818
764,1122081.1848304216
765,779649.2398527081
766,966437.4239269206
767,1260622.8987498404
768,1797397.242365335
769,1213769.1736028604
770,1030237.5907050765
771,989595.545439645
772,1076373.5176810748
773,813550.5840465572
774,919508.542942392
775,1222287.341295859
776,1174153.240797917
777,1231889.920615706
778,778292.3670588863
779,998023.1528858689
780,966339.0988780393
781,1498847.2768266138
782,1815733.9807103595
783,1373523.0365483023
784,940091.6708554947
785,800838.7953052329
786,1403466.992668256
787,1015620.0712789402
788,1218242.6639355863
789,202923.83219733613
790,1155531.3644036015
791,1077277.064041969
792,643720.1153428062
793,1144927.3612045946
794,928391.6376755373
795,1330556.252030174
796,578649.6720507825
797,707640.1406936919
798,1110956.872018771
799,893713.4739912525
800,746622.0273816924
801,658425.6105452632
802,815779.683681384
803,1122752.7468724467
804,864505.9201429012
805,773138.6501205933
806,2069498.4938823408
807,711782.7660312171
808,1545545.5009239316
809,971870.1063870076
810,1139074.8053525216
811,1019191.4808434646
812,775413.6558773362
813,1647710.834982309
814,620759.6798685715
815,1362884.7068963763
816,1523443.6623306202
817,1206416.8839267674
818,1214806.595384117
819,1138534.769221503
820,744533.5780657531
821,952763.4734925438
822,1583030.6795269933
823,1248440.0330507574
824,1187309.9382852912
825,1518311.1307548108
826,1309814.8781925745
827,809601.8638262986
828,548288.9333010957
829,1098525.6371819153
830,588940.7040517642
831,284720.6660707304
832,939194.668460537
833,686409.6684586541
834,1032172.3054739222
835,793616.2504473915
836,1318230.8316685904
837,1750356.3084671935
838,1212436.4412819855
839,1076956.0377433985
840,820386.2447239431
841,1144754.2541112816
842,1312213.5249627903
843,1287024.4537637956
844,1244852.1779955542
845,1404192.199341664
846,418791.7155880957
847,745193.1529027786
848,1411834.9002574838
849,1084780.437170987
850,1500754.2585633772
851,720913.1567710072
852,1103091.9148486196
853,858060.4376089133
854,1204873.390551533
855,892214.857879638
856,1049624.1454904866
857,1061296.7816859528
858,1436847.6300349657
859,903346.9592312978
860,596166.1800949929
861,787731.0883973493
862,1310332.5865175466
863,1004159.9041326857
864,1729948.7743890595
865,1639192.3929226024
866,986624.2173037359
867,746878.9369601279
868,1274807.5115614997
869,594026.5247951308
870,1233002.6137063701
871,1211044.2792044932
872,1449156.5589126938
873,836801.5968803484
874,1395686.5271639752
875,1398739.7653764884
876,1580631.7583900695
877,1260141.248627511
878,1370554.628658616
879,379179.3577578068
880,1192826.8328605015
881,188031.60701126163
882,854703.2714370822
883,687201.834459991
884,878545.1433020842
885,1498273.7782281355
886,1340767.7101281187
887,694728.3111016832
888,424434.7960957363
889,1180443.3777933863
890,1643731.621046755
891,1023922.4108494145
892,1228112.5989633999
893,1784182.5970729752
894,1152779.2772412682
895,1400104.7897065878
896,1055049.6237811514
897,1041969.0517642805
898,959652.6046840857
899,1443326.9002471915
900,760448.1680853006
901,1238279.0837631794
902,1052660.0109970395
903,662922.9145238616
904,253999.6388941711
905,1081058.4836921548
906,1270610.9527117386
907,1272192.683584061
908,1144066.9229499302
909,846966.34414585
910,878450.0239500594
911,719053.2221422843
912,862688.1840139558
913,1073401.659201347
914,894584.0900117932
915,398435.9329097541
916,1098431.3211982523
917,614072.7833193543
918,1340937.5316302157
919,1459393.5424805977
920,891653.8686008905
921,683163.1936779427
922,1240318.3835992157
923,1222955.6027299375
924,879024.2051477623
925,1779680.2081519337
926,920684.411911332
927,1293246.4703846357
928,1161277.234661932
929,1163893.9927902948
930,1024535.2902425013
931,859368.6946884637
932,818958.4244738882
933,597699.5944949165
934,971062.8905849153
935,996007.724167471
936,1018964.4393353548
937,448103.63401251123
938,804676.556232217
939,1189024.7752990825
940,1703138.978044401
941,1491606.859975612
942,1115537.9075913709
943,771316.0106076521
944,621273.7733921502
945,1000508.383855104
946,1512971.9358299575
947,1640525.8444298545
948,1377230.9238338238
949,823592.2060993006
950,718208.2636235046
951,1043955.8046847963
952,1244184.4655439218
953,859003.2373044984
954,1204496.6592141313
955,1053206.7769477884
956,1036361.9846551572
957,950066.7772226182
958,797161.3060935272
959,1254031.545335136
960,1280974.0083376898
961,997405.7115989353
962,1351546.7877531827
963,775018.7838553103
964,864811.9849742254
965,730517.1925012326
966,756323.2543625577
967,1352933.4220509436
968,1029359.4772399389
969,865582.1255868031
970,1142907.4766906216
971,1356873.1208073567
972,913254.5976168031
973,1601122.4702823735
974,274854.8150486129
975,1611945.2577710347
976,965252.0771944955
977,913374.4591554848
978,823188.8304349898
979,888274.6413016645
980,1016828.5822998566
981,1417173.469688312
982,947415.6706747529
983,714087.0790621721
984,1061990.7478064925
985,402478.8795054251
986,1233250.8852301438
987,1249874.7964226226
988,1204579.5718563918
989,1756004.4679224882
990,1626181.192137179
991,1174284.8696529602
992,1120670.4391671803
993,760415.811618974
994,112229.5528758755
995,985490.5769382205
996,1233397.5305325214
997,1613052.023968911
998,1200185.290005312
999,1170071.8126453802
1000,1011048.7189243716
1001,1169762.1330126629
1002,940823.4028562115
1003,1139652.5433744008
1004,824040.2893103104
1005,1351486.0786185982
1006,816850.4974306192
1007,658426.3916688322
1008,1139818.0671046332
1009,868358.1342406997
1010,795111.3508567133
1011,1868949.9306338495
1012,910888.4499422226
1013,1286419.8436933537
1014,2017856.4326694543
1015,1260064.8875882737
1016,1152396.7980296286
1017,808835.4751984682
1018,1375245.7383012136
1019,1629769.3583574682
1020,589394.4839169567
1021,775180.1017151221
1022,892175.1823665425
1023,622944.7782633107
1024,1251819.7418946913
1025,894028.0373133095
1026,855914.3273769558
1027,1481666.2185373367
1028,848388.403542243
1029,1121265.5249952632
1030,1156833.8119367987
1031,1148181.7501848128
1032,1119735.1709311337
1033,775646.6796957315
1034,1251093.7305107564
1035,491009.445096191
1036,830343.952766174
1037,1313816.368467115
1038,1020730.5916876724
1039,1540029.0919662332
1040,968942.6898829353
1041,910722.5461265229
1042,807372.7641914717
1043,920335.9638327828
1044,734722.8222999265
1045,1107496.4454854238
1046,1430681.7933577418
1047,1339982.7242087924
1048,1017606.8400071828
1049,807890.7468831518
1050,1060336.753112768
1051,1750452.5914508924
1052,1234032.3999986185
1053,1349099.4392850527
1054,1190425.5075936501
1055,1418602.01746496
1056,1329898.1368411656
1057,1317759.0294655345
1058,690405.8777537342
1059,648787.3641568306
1060,645710.1319373985
1061,1093426.704873043
1062,653345.0443132089
1063,614552.4453754253
1064,646805.9422592057
1065,787367.3617779857
1066,1155514.6818596644
1067,649954.6840285261
1068,593102.0674384612
1069,992802.0371588212
1070,793306.0075381541
1071,1223431.5036064626
1072,1139251.4142754062
1073,944017.1200469291
1074,1621390.3784690953
1075,1300130.8576686557
1076,856189.3378603
1077,1446044.2935689297
1078,474195.16538079875
1079,1724887.4329711185
1080,898195.6881598821
1081,1282434.6576904205
1082,666162.5378364952
1083,1509161.1780532894
1084,737285.2313504001
1085,1010811.2755940564
1086,933561.994723432
1087,628279.5444814449
1088,617884.5926832133
1089,1419575.591946663
1090,875292.2978742195
1091,940833.7943598216
1092,1353190.152412877
1093,959055.4120643275
1094,1264268.8032697476
1095,615435.6110843626
1096,738512.0319365563
1097,853608.904416496
1098,1801453.705680597
1099,1134682.2319745754
1100,1266967.9452348608
1101,1569912.1892297766
1102,780120.0818666382
1103,1407943.353514594
1104,1148333.470782001
1105,753179.7924197207
1106,907822.0907203746
1107,1660731.498645824
1108,759525.4694925766
1109,875371.6042617529
1110,965809.2391766876
1111,1384147.8564984128
1112,252138.2763903574
1113,795430.0974082357
1114,320913.34378509945
1115,1281145.5701991625
1116,798762.4834197849
1117,667567.9571232863
1118,1017334.1721811502
1119,964013.0907654889
1120,1624438.1064422156
1121,1734366.8969748677
1122,1365394.0715258599
1123,1289035.4251533726
1124,718553.340355513
1125,1266731.4570667883
1126,1096298.8172941366
1127,1290698.8985649946
1128,1824007.1770758117
1129,685064.5392432914
1130,1160950.3628219184
1131,534740.6039756548
1132,925130.9776261664
1133,815100.6574966001
1134,1500742.6704635175
1135,1288988.3119656665
1136,736513.04867264
1137,1159645.4474592186
1138,1385913.0293707387
1139,821318.9311071595
1140,973450.7726044257
1141,1342210.681348033
1142,929799.2201632133
1143,1442449.6998920527
1144,1096298.8172941366
1145,1138432.2555932938
1146,1077529.5238196184
1147,621911.7968390137
1148,889679.5084907612
1149,888798.057721159
1150,746868.263264105
1151,1116551.8974448247
1152,1212816.6698442071
1153,1226865.0366828036
1154,973277.1796046926
1155,1017460.8976521977
1156,1529909.6136783846
1157,954015.4974428769
1158,1331106.0187152135
1159,890155.0850124162
1160,1340385.172939259
1161,1321664.2379408926
1162,1288470.3147308824
1163,1035978.9659049003
1164,1560952.1643156013
1165,1585724.896649012
1166,1049758.7428486655
1167,830398.0762515108
1168,1334028.266663381
1169,1395773.691751892
1170,1169444.191171667
1171,790342.3032688566
1172,1347035.1889939415
1173,1383694.1826983136
1174,895718.9107878533
1175,1713699.113132643
1176,1150103.2506324092
1177,1062116.9429337215
1178,198299.0842944607
1179,983935.7082762395
1180,-19456.8362629083
1181,867512.355186124
1182,848421.393154961
1183,981341.1512574475
1184,1329643.3973164682
1185,934993.7441907092
1186,956949.5060902592
1187,1323984.0231801015
1188,818149.7205240659
1189,1093398.4973007725
1190,1301238.1372005653
1191,1319516.8572411241
1192,698264.0583950072
1193,1009199.8187541363
1194,977599.6550189168
1195,827316.1647094425
1196,900620.8629657135
1197,1398427.0780468052
1198,934739.0046660117
1199,1625914.864512622
1200,1212401.4171702242
1201,1008025.9860773918
1202,1001621.2921170313
1203,876247.1844843832
1204,1027888.9554845747
1205,1065720.741900571
1206,656643.4854595715
1207,635530.9973714307
1208,904177.5304496115
1209,1238591.445498208
1210,987047.9736200036
1211,991625.7875516748
1212,531387.1506083496
1213,835631.832588207
1214,1440906.793747784
1215,1682001.380132556
1216,1146206.122337118
1217,1589272.5064089037
1218,785919.3017969329
1219,1269552.5737770817
1220,587534.2100851518
1221,1248793.1728159063
1222,797907.4237627108
1223,1155083.9720027796
1224,728168.2313277242
1225,1344581.6288739399
1226,1286642.4352497326
1227,1317056.7575578392
1228,1042458.1501617187
1229,597156.8910438039
1230,1199399.5247376128
1231,756904.246745518
1232,1003933.151383443
1233,1462314.12294573
1234,1867829.6727219136
1235,916758.7602183286
1236,1447149.4253402213
1237,973601.1395086407
1238,830810.620355034
1239,1383385.4647842664
1240,1090025.2064188668
1241,1381163.4269369352
1242,974988.7847876328
1243,756804.0708415764
1244,714016.3919784082
1245,2471498.527540926
1246,1082964.3104630949
1247,1328027.082876175
1248,1152294.5357649734
1249,871358.8770146694
1250,504250.784543996
1251,675329.7867323986
1252,1031735.3081325507
1253,1046661.6099066748
1254,1299024.6520170537
1255,857769.6542458879
1256,1129172.3897430315
1257,2000254.4590666315
1258,852942.331713874
1259,1476299.998414781
1260,784657.0302437429
1261,1297260.1660369532
1262,1074632.9860998674
1263,893098.0235885753
1264,474810.1845387578
1265,1047477.9022891994
1266,1526071.062823091
1267,842538.3642247838
1268,780950.3678279833
1269,896950.1480781228
1270,963524.3947233142
1271,906360.1844239049
1272,1020888.020379383
1273,1303818.1935727377
1274,862492.5481320876
1275,679910.0175944716
1276,1574123.87825031
1277,1190992.6052477006
1278,1289141.0997150452
1279,1034217.3321032587
1280,1137217.9505224475
1281,843301.7780883496
1282,960046.6719955849
1283,627424.4583562228
1284,846966.34414585
1285,1447190.9913546615
1286,1126396.9389229976
1287,1819732.151354448
1288,1312376.5686388738
1289,1230024.2872257186
1290,1713261.068318959
1291,2128760.079811327
1292,1387791.0589220664
1293,942262.3560917233
1294,939930.7889369557
1295,959804.2393258663
1296,874076.2703364075
1297,965820.4761492305
1298,1318921.0948259174
1299,974964.8999727311
1300,833239.2450398304
1301,1178122.2962151715
1302,713657.2273691716
1303,681141.3444929919
1304,1621817.2192429379
1305,912859.6109648098
1306,636992.528802681
1307,833520.314745014
1308,826649.256968337
1309,1266072.5371672532
1310,2476980.76667203
1311,1097885.3575749616
1312,1263300.445171502
1313,1094255.8906630864
1314,1040799.7267612754
1315,1038631.7359005876
1316,849263.313507455
