,Price
184,723417.4602084348
185,864692.7634726724
186,1147353.7989506035
187,995012.4819579627
188,1084337.7902795756
189,219764.7201127659
190,1707997.9988646093
191,1354430.2718634945
192,950566.6590093895
193,849683.7374675884
194,1155514.6818596644
195,1703776.4829910258
196,974195.5365806363
197,962380.9606116589
198,1513364.6377982455
199,1081487.5523926888
200,755959.3537568036
201,1551443.0878186622
202,1071205.0586621554
203,1611754.6861944185
204,1403343.351654783
205,974095.3135027795
206,845671.0102205047
207,1694463.5371382907
208,1142966.5803334508
209,1630868.1117082427
210,1397360.2416274908
211,789167.1306188013
212,766866.6038900956
213,1117485.9375210141
214,1762855.3443487694
215,1492930.1060124529
216,861975.3701509342
217,1482434.8806510856
218,698018.1879339851
219,1240579.380200882
220,1405420.9721264285
221,1804911.5781001884
222,707338.6903365515
223,1338167.3023854955
224,2181489.306275129
225,708731.3350948838
226,1004238.5837169451
227,1255792.5457301196
228,1328357.3717439347
229,1155689.8474813248
230,1234800.9586801867
231,1919429.3588652816
232,787183.6910676085
233,1236932.3555963037
234,1034501.4756231381
235,539284.5910488669
236,1033536.4458831523
237,1185120.890050675
238,688708.8106042425
239,1400784.191735282
240,1226983.6210400937
241,1135731.8840992297
242,1452098.1980438344
243,1002910.893325273
244,1241218.4842561733
245,1177075.3039876272
246,894489.863636381
247,1173945.212105662
248,1286891.2581214586
249,1744821.7665702843
250,788605.7504640014
251,722535.5622370632
252,803499.6390978979
253,1941063.3600368176
254,1276887.411780193
255,2028465.5583371874
256,1448419.2337956072
257,1023757.2239065603
258,287029.780344162
259,1004214.4814631507
260,643352.577513354
261,1248806.957437652
262,551701.1533282879
263,837087.481807708
264,2010447.2859158483
265,1029114.0792497848
266,744598.5057575454
267,1904940.7485711128
268,1132394.5682355366
269,842787.2234422541
270,1239827.6141281093
271,734669.0448826032
272,709167.5711011922
273,750271.6717986825
274,1034317.5582963637
275,1260649.3386236366
276,833035.1055156771
277,1131812.8528837396
278,398435.9329097541
279,1246333.5201003333
280,669225.1175835519
281,981341.1512574475
282,2031060.1153559794
283,1332560.8314888906
284,421425.0562695357
285,962600.031670092
286,1547227.8607573444
287,1225233.583250945
288,746168.0517168374
289,1012567.8356320803
290,1087986.1241796366
291,1314985.6169585418
292,1264177.139075829
293,1749681.0949389325
294,1121585.8153638307
295,820386.5190906511
296,1150451.0478470332
297,618624.4042538935
298,1014274.5397083141
299,1048600.0425736944
300,1052101.1207176452
301,709546.6046088948
302,897275.9718432726
303,1308010.0652178342
304,1171290.1861008296
305,1989881.1673081603
306,1267822.6514679804
307,1188687.9104861892
308,907640.6665753139
309,798722.6478798601
310,1943043.4518284271
311,763175.1956035356
312,481401.61446504085
313,389403.6716931766
314,590979.0711887183
315,1739375.3918269482
316,929568.3042803488
317,1449954.5322323227
318,1549373.9523506742
319,1001603.0239602327
320,1936478.124338918
321,1064261.638718541
322,782601.8720702424
323,1303371.4049682245
324,934739.0046660117
325,1122967.1274484938
326,1066171.656845754
327,988717.9711281228
328,1086008.6996969918
329,1571418.0730284313
330,955361.4313687664
331,833520.314745014
332,1260109.0795929697
333,963091.8458549493
334,1872963.8137187762
335,837346.5497896431
336,1156664.2648014098
337,968329.7007965383
338,209640.4597844698
339,718737.0992277097
340,873387.8144552635
341,1361768.34980278
342,1788205.833342684
343,1336792.460425813
344,1396358.4915612638
345,751793.5708581865
346,1141336.4922448033
347,1411004.6838193303
348,698188.7376350304
349,1081489.8321397367
350,821734.6230702784
351,1268474.9571511312
352,1096051.106375203
353,1530645.585102498
354,865093.8925716671
355,648353.4802341203
356,1095133.4315026633
357,1601297.8114676923
358,1110608.7108291879
359,1017419.0902037508
360,605450.1902467338
361,1313444.8518613107
362,1472337.4103476147
363,1258502.8772643623
364,1195781.669512555
365,1041132.596887786
366,1490469.485085796
367,1443165.5823873794
368,924461.2929759258
369,601226.9961174452
370,1449527.4500244735
371,1507124.8017535713
372,1075790.9976187511
373,1412332.791207019
374,1372238.7991220509
375,1447479.4856248954
376,1207347.5651786742
377,1693273.93173281
378,1400625.9583330448
379,1115698.420740656
380,786383.7126166702
381,1148608.5909586553
382,565478.9104120717
383,854623.1686366579
384,740482.4147167648
385,906333.7445501088
386,673732.1977393862
387,1535642.568366297
388,896452.3467368385
389,1459271.5108881781
390,1002252.0268335743
391,1014353.7929517055
392,931996.0858743142
393,905450.5788411715
394,717257.201719641
395,1933599.9435011866
396,645855.6850658688
397,632418.9971995761
398,930031.6212178293
399,633120.8547178919
400,878203.6046108603
401,647591.6931480702
402,983936.2386200582
403,1251314.1520133975
404,1035876.6657325103
405,672483.9770017471
406,914348.8764755698
407,915971.9909385415
408,896288.8972035932
409,857476.656454031
410,826052.5801492936
411,794000.0226802285
412,1446087.6455770899
413,860838.269627826
414,1708714.7018957324
415,1466838.6353159407
416,553614.5908691669
417,847709.3773574589
418,1135571.3709499445
419,1365787.67581032
420,1017160.6337236566
421,884530.5909493779
422,1839836.3064557104
423,1549492.2543763947
424,1281457.1942914166
425,709755.4380116763
426,1140295.8978441553
427,886751.577469788
428,555419.4038439072
429,1027493.1533749095
430,1426767.8007920645
431,482444.6561790004
432,986624.2173037359
433,1146356.026214297
434,709022.639206954
435,1005645.9705559036
436,988618.958065822
437,1447278.4580483607
438,959175.2736030092
439,1151118.7602986656
440,1207215.2596016596
441,714016.3919784082
442,776813.9995674267
443,922556.2473285547
444,1379963.28237495
445,831673.9947824883
446,1780046.2288124189
447,1040972.0837385008
448,1073251.6877733304
449,954378.3311898944
450,1443556.4252591282
451,1144103.680856559
452,1198083.005449784
453,857385.657492533
454,814263.3979095789
455,753948.9445842474
456,1155702.1637801328
457,1277206.1583317155
458,1480342.9450104518
459,1445773.5207853268
460,814099.7121408995
461,1702652.2753335414
462,1233587.7326865753
463,1578764.6735505192
464,884413.813868271
465,1085286.8317628072
466,1035537.2970950243
467,792451.3937795309
468,434505.0793039603
469,200377.8170250723
470,1165351.5772745342
471,636696.6825529772
472,780781.3510364131
473,1383259.8186394838
474,1002333.3062303412
475,1297593.6628852095
476,504574.78560683096
477,695346.6689988658
478,944377.2510544442
479,1123274.4325273396
480,946477.0015812757
481,689692.6258870389
482,1645065.5379807972
483,800706.6506494749
484,945261.2214739083
485,1033836.3806865594
486,903533.712952818
487,1691959.9665587372
488,2194954.911617395
489,970161.6239710691
490,1110055.6054049248
491,1114034.5449737709
492,1540462.6127970144
493,1021846.5872746372
494,1264043.4783831108
495,1030973.9088441235
496,806205.4443197764
497,987282.0581260363
498,880067.2468617219
499,474268.20639372757
500,1365525.3321500989
501,984173.1516065549
502,932756.656714312
503,765914.2557817313
504,1414458.8719143365
505,1012068.9326730627
506,1518315.5805555964
507,807838.5071726886
508,1610681.3183314274
509,1180295.114571265
510,762612.9291497525
511,712199.9909038083
512,852199.2985022651
513,865377.4081437279
514,1647387.6834619706
515,883344.0026846919
516,747098.7329687444
517,1209263.5340196532
518,1147033.6249231263
519,1518311.1307548108
520,2195232.0226312852
521,966116.3976283503
522,1591980.5913778301
523,788190.4977900188
524,519685.7369190857
525,1148133.7042980245
526,707383.2680491294
527,1190404.291135447
528,1233397.5305325214
529,981698.1049991277
530,501823.3394349457
531,943751.3286947969
532,850851.0573392836
533,935213.3609828237
534,856777.6519725537
535,1151140.771465743
536,1076165.9091000846
537,732098.1224441257
538,1292078.006321208
539,555194.0789572704
540,1048363.4039539057
541,1585979.3710018
542,990584.5256238542
543,1156816.4060491065
544,1441135.2401036818
545,2618259.763455652
546,1166960.3520121428
547,-122102.24234790006
548,1008872.8429270368
549,891515.4510428972
550,933574.769251891
551,1639247.0915966155
552,795643.3806118029
553,1575843.4988357418
554,1549525.321780639
555,641026.971756067
556,1325033.9237271494
557,1506189.0452068537
558,1043923.031222453
559,1320018.1949960198
560,1283872.2718737125
561,862492.5481320876
562,1106133.9339693266
563,736975.2773509749
564,960549.1774193038
565,942894.2690888011
566,996180.6301271426
567,1090899.4277499511
568,1464038.8594467302
569,989179.6048055551
570,1768042.4532550438
571,912023.2707182828
572,1271516.6321635416
573,996998.435116282
574,1638393.614892447
575,1695908.6867789957
576,881417.795261795
577,1319028.5635542127
578,939194.668460537
579,1656633.85337614
580,991384.5040747926
581,867813.2580920137
582,1448241.42445194
583,544136.8576300195
584,1613052.023968911
585,786128.9730919728
586,1010226.2014179766
587,948216.2559810914
588,766000.7343755404
589,1335558.5133922433
590,1206303.081609925
591,1311376.2653757692
592,1026447.4600458147
593,685488.0211928512
594,1007372.6529288308
595,856057.5205939561
596,1552331.961622122
597,1351476.7702657864
598,484703.1704518879
599,1556356.6280963821
600,986504.4654583643
601,955074.6535690605
602,1415631.8998805543
603,1040972.0837385008
604,618832.0305908849
605,964785.5386151585
606,1685081.4641319509
607,844579.8158193127
608,821988.3789698372
609,673979.8754765881
610,1239162.65182738
611,1176419.4540025627
612,1164795.259404141
613,1833505.290966916
614,1171976.9112173722
615,1163160.2679314977
616,635013.5542183681
617,1180377.771485445
618,1139085.3097287058
619,1514510.7723074574
620,438235.1768962847
621,1169300.974216764
622,1058963.4769969075
623,585787.23316662
624,1457952.7118533014
625,869535.6885192818
626,755581.7779291598
627,753491.6433035798
628,998351.4308296669
629,530145.8753198886
630,1569932.0066052135
631,484012.1300740782
632,1628854.849390739
633,1423898.3420069504
634,1068128.1904176823
635,890627.5846024789
636,1300770.2872224213
637,654226.5511101979
638,1081893.4967138597
639,1087177.1265563497
640,993705.5835197155
641,1331717.9150352937
642,1454301.6625153916
643,2286072.6517943484
644,1574123.87825031
645,795093.5243185123
646,953113.7678019919
647,1352625.4588887542
648,1302948.0550050917
649,1441004.3789474792
650,1158685.3357439819
651,844385.910702046
652,1791114.2335290026
653,818938.6598575909
654,598759.7345481287
655,1575196.971746593
656,838373.3624497356
657,889599.1029761027
658,400018.5054554322
659,1243717.2304821687
660,663915.6116634675
661,1056120.7118970945
662,1366212.4254974455
663,366114.4516692278
664,1756472.8546257117
665,766866.6038900956
666,1329291.8324706326
667,1687268.2131268696
668,1609672.762205788
669,1605387.8712510695
670,2055279.7422651271
671,584218.7312713093
672,1329249.3300049691
673,1278533.9913526962
674,846692.8333902492
675,655704.3280554236
676,863555.6629495644
677,1200453.9683465408
678,485115.3386682959
679,727761.3176226288
680,982076.485537298
681,881347.1894745135
682,1478856.878587234
683,958106.0995636932
684,763972.6016454728
685,1346587.6553698368
686,1155792.124217702
687,696117.8714024408
688,686409.6684586541
689,1164118.4137532339
690,1141515.636642816
691,992482.7602634801
692,1360871.8652293812
693,1295973.1720591858
694,823931.8636465988
695,860255.4420170628
696,880853.5040929356
697,1929762.9067719788
698,1058611.0309289668
699,734257.8840292366
700,1082212.2432653822
701,1123482.0588643309
702,784402.2907190453
703,1971580.903774004
704,1410358.4310968895
705,852242.8973870893
706,927054.8474290617
707,756626.2614979091
708,1299433.598592533
709,692684.5797601063
710,909872.0459571886
711,978189.5099532786
712,863028.3573619685
713,1229451.6295979281
714,886080.6643994207
715,978976.7295500834
716,1295989.0263987784
717,576669.7268272634
718,1029961.5732436928
719,625465.6450372464
720,1144439.3885639799
721,796503.1909045188
722,982581.270708065
723,1462593.795761433
724,1818870.061314684
725,867825.2101668323
726,1410778.8285888748
727,970037.4461492244
728,1079265.2777577918
729,901572.4383408289
730,1244672.7592308333
731,1287811.6837411593
732,1206893.5895138192
733,939443.6218479378
734,797918.9259071631
735,1207870.1768876421
736,1254038.9699001862
737,1127423.053684683
738,1345942.3235190832
739,1145419.312208699
740,1694762.5522697838
741,1099618.8488884915
742,1333818.6494891536
743,1027884.9989165808
744,1286259.3305440685
745,1381604.205080877
746,744129.2152129804
747,1533362.9784242362
748,898461.4098741813
749,819537.6714037701
750,602591.6776872803
751,1254206.4841651914
752,887030.9215927577
753,795339.7602009247
754,1095499.0841017382
755,540027.6242604757
756,728726.5912632999
757,775484.526836527
758,1792058.2193512972
759,1133618.1962022986
760,477251.927340023
761,658124.1601881229
762,847298.3322496172
763,1452807.2751798895
764,1001603.0239602327
765,1094362.649831061
766,1167469.8310615378
767,1253567.972407657
768,1123472.7505115191
769,1385647.151676548
770,889926.36569217
771,1211509.45890919
772,1118948.2644679926
773,1342083.6661394276
774,735616.4269158873
775,944599.9523041333
776,867494.7859071991
777,923890.6167415422
778,1459569.4232045338
779,1715013.0783067162
780,1339121.1305556155
781,916136.6411137558
782,1182507.1786202907
783,1392152.7520692595
784,1115393.8859259412
785,1164538.3498257056
786,882413.0138843455
787,1192381.8911817502
788,1138234.0655976695
789,746771.7571416447
790,840154.1031230347
791,1359876.6279682033
792,1257102.003230453
793,597085.2030536223
794,477358.03072510706
795,936792.849070927
796,986624.2173037359
797,949091.9063193233
798,736065.7814615516
799,811721.8853117768
800,872844.9434378871
801,907755.8039465018
802,985672.3506893455
803,941359.0974561248
804,1032209.0152174351
805,1162040.2989293737
806,1381163.4269369352
807,1906152.4995282032
808,2492633.7656525075
809,1365394.0715258599
810,898125.5646695988
811,1408947.6854336485
812,987124.099090507
813,1046918.0659019003
814,842953.6168987665
815,921105.2376166267
816,1766125.038384244
817,838750.1571538104
818,1665040.772866052
819,1046471.0200381109
820,382874.6061909336
821,813383.2069649061
822,1108274.5118213648
823,1124873.8989121364
824,1078508.3909404892
825,936289.627098501
826,772209.5922694402
827,875371.6042617529
828,1476251.0078352902
829,910810.8403235122
830,789443.0100510227
831,1138704.0169456655
832,1138704.0169456655
833,1305771.9315969036
834,629200.8426820434
835,823931.8636465988
836,1515009.486606147
837,901323.4914433828
838,724619.637640804
839,529461.5433958456
840,1073627.5144318026
841,1671440.5587834918
842,1335238.6971092299
843,734172.966006636
844,1906374.0449400486
845,906287.033717666
846,1015220.2099175112
847,559901.670903461
848,842538.3642247838
849,1388136.647702648
850,973103.5374689176
851,1215164.4514419693
852,888406.2701567077
853,885362.6263139523
854,704808.1403445846
855,454109.3526184518
856,1016489.478683335
857,721324.5062971895
858,812626.3259914486
859,1533362.9784242362
860,1376754.2924288893
861,1471322.615783634
862,1098220.407349984
863,1400135.1105323774
864,1294402.7634121457
865,1089951.4267167044
866,898936.1858963628
867,1228659.066268211
868,1109811.9049976408
869,1177522.4157201163
870,1179115.9508716294
871,391977.84806001186
872,901277.9942276932
873,1344964.1080855792
874,1266387.2457170822
875,1121265.5249952632
876,2030834.120143348
877,826879.6335628268
878,2009704.2527042395
879,914380.4611673683
880,469409.18557351886
881,667943.2767908397
882,1361351.124930189
883,1388461.0511207464
884,1085666.3124722796
885,1039064.0104022444
886,812612.9223161214
887,1061514.9562492208
888,1745161.6984842902
889,1460259.6863618607
890,1498010.624669404
891,1273002.6985867594
892,1416769.8051141892
893,1156012.9038514572
894,1107901.960914607
895,1029561.7978376711
896,807890.7468831518
897,993804.5983009706
898,1077754.0439957287
899,487470.4472254631
900,1509161.1780532894
901,1273674.0601469954
902,1718698.0250161733
903,1145665.0979741088
904,924249.1799890371
905,872493.6977907295
906,972305.8055832954
907,1016276.2815861203
908,958338.014015988
909,927511.5564241747
910,847709.3773574589
911,1010811.2755940564
912,1142079.525456412
913,458081.5379482417
914,1566117.9665158412
915,761902.2843953297
916,1218956.2825091348
917,1015392.3111666562
918,1138208.6614712586
919,1638015.7646980952
920,898937.8157348258
921,1059085.5085893269
922,882964.4217257358
923,1275043.7005333684
924,1190521.3333884634
925,1191451.7046643354
926,1551927.6762128992
927,1114311.4840768462
928,1107403.1134287892
929,713423.0885267514
930,1569677.267080516
931,1490139.4248011217
932,2562361.881853059
933,1004727.6821143832
934,743972.2558881727
935,1818847.5106089893
936,1024672.2501204356
937,700353.8302430323
938,1554419.4586227313
939,1438734.2765747318
940,412986.277721117
941,912731.1811973087
942,1596233.7469417427
943,953585.502688268
944,807372.7641914717
945,863935.1436590366
946,959037.5855261267
947,588760.2059607783
948,942036.0985060043
949,1113759.1833631098
950,723970.8308046074
951,1383694.1826983136
952,865258.7061788461
953,948966.8060945985
954,1272993.3902339477
955,684603.239349277
956,1087188.3922940146
957,1166047.771665145
958,1497373.316324816
959,1042172.265234359
960,967142.2883286763
961,1360456.6125553986
962,414900.8059894688
963,1423155.653661529
964,525209.330753264
965,873643.191124224
966,1336801.9680801858
967,543760.0865129025
968,1226729.1372434765
969,850765.083289018
970,1339210.8492572883
971,986893.6293858677
972,536333.6435649146
973,1576602.8835490304
974,1172551.3062547715
975,1067123.5143484585
976,823800.2347915554
977,758430.2697621228
978,1080618.4337471612
979,1104528.2018070894
980,987867.132302116
981,1625774.7320152936
982,893080.1970503745
983,1189557.1388250268
984,676459.4533447127
985,994193.8772066269
986,668282.5593219734
987,1559796.4325437658
988,937711.1375124474
989,1111282.405991081
990,481403.2570678259
991,1725795.4870057523
992,1294317.2841338709
993,664536.338915949
994,1020730.5916876724
995,947360.9720007398
996,879256.3174551865
997,1308246.978204331
998,159914.47838803765
999,1142907.4766906216
1000,678183.3352215444
1001,1333273.4638059475
1002,1173334.6124596233
1003,1249707.6845128806
1004,891851.3053775013
1005,1259998.252040392
1006,1082835.363710363
1007,715350.7378044379
1008,807721.7300915816
1009,1233210.6872027502
1010,732997.1424926557
1011,964726.8373275927
1012,1448656.6771259226
1013,1506973.0769655488
1014,1094100.211374605
1015,1109814.6371907955
1016,1087290.0761671786
1017,780384.1992673392
1018,973922.6961510299
1019,1920402.470730198
1020,1266815.5703788623
1021,708344.1620046163
1022,1005976.0308405778
1023,1191552.1816928952
1024,706264.7921297417
1025,1529159.51867928
1026,987791.0068316126
1027,1032406.9308463513
1028,1181073.7812605666
1029,553284.5305844927
1030,1304620.7074988075
1031,1090345.731190178
1032,1059071.659381047
1033,1782905.7268300937
1034,972224.9559452982
1035,1041633.2833850839
1036,1279465.4773151297
1037,842953.6168987665
1038,1217567.526918904
1039,1377664.5188467223
1040,1265584.243480342
1041,1009942.8519657452
1042,1247062.6277430258
1043,877685.3330093683
1044,828456.3261031676
1045,1304125.3520244006
1046,955240.8748128682
1047,1713901.0826030585
1048,1552038.3012514226
1049,1093154.857565264
1050,1338220.1383084774
1051,933668.1909167764
1052,883407.0071458607
1053,1352868.610313592
1054,1429675.4657910485
1055,1021789.8173370479
1056,1289271.9357846058
1057,952034.0755452521
1058,1320977.2945451916
1059,1744723.269610588
1060,1497737.024305552
1061,759945.7508234011
1062,1329643.3973164682
1063,936464.7816443332
1064,693321.2169246781
1065,1154811.8912713686
1066,815185.2866093885
1067,1733203.5415854508
1068,755122.3685364902
1069,1247127.9884628237
1070,886396.7873139953
1071,1023193.2454847132
1072,1455892.6527479473
1073,849683.7374675884
1074,1107496.4454854238
1075,1016676.0569921418
1076,247165.45325330645
1077,1150577.1570188547
1078,876857.6706849708
1079,817640.2414746709
1080,855616.9640430463
1081,878937.8452703721
1082,1247660.0182179133
1083,1490394.1643258194
1084,923180.6036086711
1085,606985.869930109
1086,549919.8054630791
1087,1407462.4237209572
1088,1445740.4533810818
1089,1265593.5518331537
1090,777004.4451763317
1091,1632204.755919948
1092,1593911.840913806
1093,917427.8380131719
1094,888958.5708704442
1095,1099174.444018112
1096,2092363.152879495
1097,1750112.391566155
1098,762731.0403400657
1099,1066170.3811955552
1100,967064.5177039478
1101,1326622.1568824267
1102,1347340.40200523
1103,1273685.0826150782
1104,145940.80836112204
1105,1101369.2256308827
1106,633244.5526103384
1107,2044374.4972631447
1108,546082.6078126149
1109,1380926.248778529
1110,1033638.2577448717
1111,1167992.982309123
1112,1409381.0390125401
1113,755265.6750996443
1114,1538762.6423351297
1115,1433658.9068767703
1116,965809.8683235558
1117,1010311.3938072852
1118,1120764.6655425925
1119,617026.6292951058
1120,1353979.0917464022
1121,1262215.763575359
1122,1701864.6848192047
1123,1226713.5904523237
1124,783170.963820525
1125,989768.4513993165
1126,1345282.8585405326
1127,1343336.1784004313
1128,792138.6876664588
1129,1571406.4849285716
1130,1638015.7646980952
1131,1399056.0172184017
1132,1376763.5265995841
1133,965941.0052150849
1134,931045.0239704505
1135,676172.3008307323
1136,955469.6271114937
1137,1273651.505422956
1138,1410677.177648412
1139,1030368.8380761051
1140,894235.1241116833
1141,1877049.8708886006
1142,739398.2821030682
1143,839711.8864925678
1144,1366306.6518728577
1145,891073.8681884286
1146,841187.2854808918
1147,872493.6977907295
1148,992971.5842942103
1149,1288470.3147308824
1150,899039.2048238721
1151,668215.5775308838
1152,1008222.3370615358
1153,969322.4869922634
1154,712084.8535326204
1155,1118514.9438218023
1156,935569.6206884509
1157,868457.812982554
1158,1788205.833342684
1159,936903.5669301949
1160,921905.6264672466
1161,810576.683501647
1162,1717768.1484747934
1163,1025682.7927387599
1164,1697543.678251639
1165,938454.1707240563
1166,1075790.9976187511
1167,1003424.5963209833
1168,756068.099417463
1169,1320497.7243109166
1170,1058255.3107898012
1171,842324.7247411889
1172,1097230.3032565701
1173,836693.9634786552
1174,942923.153383043
1175,1286580.356842639
1176,990160.2389637677
1177,2128169.5719074337
1178,858090.6569575006
1179,1222840.0748308813
1180,716461.2450146428
1181,1038181.0861273138
1182,613814.026638
1183,862815.8023573495
1184,883443.6814265435
1185,1892034.8739502907
1186,1343081.4388757339
1187,663541.6506372172
1188,455045.3980749812
1189,535534.7046135025
1190,809336.2513040171
1191,895879.4239371385
1192,1129171.5850325048
1193,562998.097732902
1194,872830.0916639508
1195,808024.9481471963
1196,901118.5746987468
1197,1290155.631837362
1198,1312277.5319896152
1199,712148.2234151824
1200,699703.6136885309
1201,808578.565620033
1202,1122560.170164521
1203,1133936.3794773011
1204,1388759.417020312
1205,773305.9410958921
1206,1162417.5236297008
1207,449610.6114315047
1208,932405.9917001366
1209,989370.494919716
1210,1093833.883750048
1211,1002892.7393993066
1212,912724.9847921154
1213,1064760.9111825128
1214,991529.2539391706
1215,900910.5460064921
1216,1252735.9827047633
1217,875371.6042617529
1218,606253.0711253867
1219,805728.4643660167
1220,1083454.8838970542
1221,927171.6245101686
1222,830661.9842154207
1223,1382168.8986049998
1224,939933.4374532574
1225,1164826.8218028196
1226,1355829.8456395932
1227,1158638.350544831
1228,1134755.2967254068
1229,974886.15086528
1230,934251.5156896269
1231,910504.0727016077
1232,773532.7174320924
1233,1246984.4971412127
1234,1088665.4247311286
1235,1200864.4057983472
1236,931454.5685499108
1237,1056285.7327201194
1238,936522.7885200789
1239,1379542.4825277014
1240,160951.90016929142
1241,1098805.5440454583
1242,923647.4653167045
1243,1692203.117983575
1244,902736.2699770079
1245,1266100.4767687926
1246,786877.3373264726
1247,1246659.7587910383
1248,1265801.5805254083
1249,1548749.0499131454
1250,578792.8506253812
1251,1025082.976482054
1252,986969.2428077977
1253,1283386.486845596
1254,609935.5600990155
1255,977577.8325121703
1256,1116935.4557336988
1257,1409036.117759131
1258,677374.2130911921
1259,1522748.1446619807
1260,912453.814455338
1261,718463.0031482021
1262,1479131.7571219944
1263,731379.9775582132
1264,1103968.1492252983
1265,1375520.611601204
1266,886396.7873139953
1267,1492549.6596711972
1268,860265.4261098044
1269,684750.4071659527
1270,1001155.1682035287
1271,1364162.7446273395
1272,887635.795647414
1273,844831.4708864356
1274,1116879.952349159
1275,986825.1842084951
1276,870127.550116149
1277,2724318.9526414406
1278,941130.2449080183
1279,677001.8917748609
1280,984568.0236285807
1281,1135488.732674392
1282,818497.0770031223
1283,367313.279472113
1284,1517773.590760328
1285,355659.2416458826
1286,1258438.3398937187
1287,1040360.9537486432
1288,1271341.904342728
1289,1140424.442241624
1290,1334639.9599297587
1291,949435.6412950783
1292,1234546.2191554892
1293,1077774.666081692
1294,1426627.7383060716
1295,587722.7841795245
1296,398494.2318420566
1297,1327362.153121384
1298,651608.5561796497
1299,964738.4254274523
1300,1223519.6802038646
1301,1176878.8633952322
1302,763101.5529337826
1303,822840.6692454068
1304,2080408.897996399
1305,772427.3387841368
1306,1022268.1683402428
1307,1430292.2343522366
1308,1039067.6021170967
1309,1030804.0873420265
1310,1150442.8185714562
1311,1487167.291954686
1312,1503471.6518851155
1313,924749.0221133386
1314,940091.6708554947
1315,1424305.1469950238
1316,879331.9125818713
1317,1444953.0991677376
1318,937647.1304856224
