,Price
145,726909.5716830615
146,1055950.8903949976
147,1184367.673660126
148,713852.5150385059
149,1237506.7639020653
150,1342646.9784805335
151,835046.6688038764
152,1014756.1066462137
153,1428813.7442350634
154,716976.9367249842
155,1260042.8426521095
156,961002.255952023
157,689399.9351459973
158,1411803.0411989773
159,1303213.0631665152
160,1506189.0452068537
161,1366295.063772998
162,1880930.0245879386
163,949457.2639931422
164,976155.0449168292
165,790580.1105741309
166,1093432.7546510533
167,1290040.7833759862
168,941566.4360678205
169,940779.7764813434
170,750359.7441454318
171,1375681.1247504891
172,1323712.3291445097
173,1055468.3907580161
174,990903.2721753768
175,900580.4582317739
176,1544074.318308952
177,1389355.8049295435
178,583667.2352680996
179,1455556.3448301335
180,643352.577513354
181,767969.3863911473
182,1220907.0893479132
183,941977.5504906258
184,1070526.837187898
185,859257.976829196
186,1015345.6003342133
187,995285.8763183455
188,669209.3514057789
189,1101214.771375482
190,1098987.485222044
191,1022174.8506624433
192,917427.8380131719
193,1230988.6126289878
194,972099.475920345
195,1075229.3553704713
196,1084415.2541537296
197,1661238.6979481708
198,1021207.2972747241
199,564108.7431623092
200,2357000.771118085
201,835681.5181849145
202,1435072.685281496
203,1332685.506803317
204,818336.5638538371
205,1235819.5985876583
206,772192.6223602582
207,1330244.5672661471
208,967584.6375133672
209,1021373.6044739392
210,1089802.5252542368
211,1149747.919408455
212,912034.8588181426
213,787731.0883973493
214,772450.0266731856
215,894969.3647711952
216,395772.2240461345
217,1167042.9902876953
218,712199.9909038083
219,1043955.8046847963
220,1017746.870741377
221,960980.5258668858
222,1150735.1688782936
223,1442712.411433051
224,530856.760563179
225,1212290.1689671378
226,1380323.1925856494
227,1667586.0649386453
228,1250275.3765391707
229,993290.3308457327
230,547012.484353995
231,1068051.790580471
232,1267018.3445598043
233,1227050.163542047
234,1666496.6199406828
235,1080035.9136848375
236,995727.3918294283
237,915653.244387019
238,936356.7663237599
239,1193802.2033126052
240,803514.3811785241
241,1668012.9057124879
242,1343494.4118026686
243,787184.093422872
244,744287.9179821205
245,857835.9174328031
246,649655.2594274029
247,1274114.2736399083
248,979507.7283551733
249,1539046.128970715
250,974800.6073486547
251,1625534.3056792344
252,1028203.4711013952
253,177550.64866936568
254,1131311.3113442673
255,559397.5387022265
256,1412516.130373846
257,975977.3251814129
258,1189024.7752990825
259,1162935.5063213808
260,806141.4372929514
261,1083098.2941303332
262,1210939.3316572527
263,1317381.9839817097
264,897158.2663786283
265,1736212.7126875282
266,1365941.4688556006
267,1709672.518038652
268,883787.557737769
269,635741.4612893328
270,575889.5466729539
271,1157280.857800588
272,1301238.1372005653
273,1025966.1421909913
274,1152318.1184453694
275,1007206.8947120593
276,732771.8176060186
277,1020244.4680544989
278,1214806.595384117
279,1047986.3584700808
280,1377714.5885034476
281,736008.9243840387
282,895402.7183500868
283,666068.3114610829
284,863859.4812155721
285,639385.7563881865
286,780240.6384225364
287,873280.4670705167
288,1082949.5683824688
289,881417.795261795
290,995627.9270581428
291,1742002.7223080832
292,647111.2726430846
293,338660.2534571887
294,785280.2019166702
295,1189436.737747728
296,955501.5638660948
297,794274.8959802187
298,914705.5413074379
299,307486.68313100375
300,892047.4807979868
301,1247931.3506782972
302,1057854.1816908065
303,923137.9862673094
304,1134298.8620970019
305,833604.5045686662
306,797521.8348098649
307,1824836.2527841153
308,847247.4138510334
309,1336763.4740010602
310,725430.5670473393
311,1338050.3168063804
312,949484.2571602946
313,1270463.4140199153
314,1016763.2215800586
315,1188614.0647627336
316,1230732.8585037973
317,761552.7748151263
318,744533.5780657531
319,350597.5560358021
320,1381469.0774193753
321,920924.1407616823
322,1268144.6379556768
323,1283948.9975546086
324,1157216.2911484381
325,899509.3976058747
326,1300748.6644556955
327,463726.2345788437
328,1282107.5069740503
329,1326926.0039947298
330,1155087.297894361
331,809083.3507907998
332,1448419.2337956072
333,1424647.0856030677
334,858138.3916320953
335,1399208.5067089275
336,1120484.4005479359
337,1197583.1236630126
338,808129.9209780687
339,1094677.9493964813
340,1584993.4515372629
341,1270285.305265021
342,1213550.1057931923
343,883344.0026846919
344,939665.47192247
345,1623729.9545291832
346,1351546.7877531827
347,964653.4662535699
348,991625.7875516748
349,697162.9921154529
350,1084262.728846015
351,916887.1253992952
352,995785.7581051168
353,979384.617685519
354,1299993.0284105446
355,558815.8233504295
356,605262.3601765758
357,662374.3307655219
358,1179129.1483925425
359,968048.573218401
360,767100.1580523094
361,675692.3736027519
362,858281.389455373
363,1244534.110881712
364,702646.936904684
365,1511308.4441230902
366,1508692.7253287726
367,1193501.7421470033
368,560903.9857774011
369,803690.3715957704
370,1083263.4810731872
371,987115.595448222
372,558072.7901388205
373,1413566.3978525873
374,913511.6168885487
375,1346794.3251867306
376,801433.5880874846
377,1093590.7323252102
378,760569.0532558614
379,1362141.6736847674
380,959804.2393258663
381,1312277.5319896152
382,833245.706616933
383,929494.1458098809
384,971055.8474360475
385,882573.5270336308
386,725564.6403228284
387,1071129.737902179
388,1241441.6613821918
389,1039164.9910167125
390,1028499.666947223
391,848110.3086013241
392,914348.8764755698
393,1222385.2835444997
394,1074632.9860998674
395,1532391.285254147
396,1488165.0646909925
397,1054241.969973737
398,1231989.854783751
399,1195546.9657736267
400,1379718.5362070105
401,1301238.1372005653
402,714773.350037857
403,1269709.846990193
404,1213389.2905381247
405,887686.5923613203
406,1002593.7349090436
407,1122563.5083737685
408,581582.2454605219
409,894764.8741197251
410,1599462.7791443649
411,1038369.4138393498
412,928981.7685078
413,985021.373799411
414,725146.4128845811
415,1175384.5676964372
416,1677950.9930370075
417,756400.4062674536
418,1042480.2330429894
419,793335.1649169388
420,1283799.2308607837
421,494391.30029215734
422,1008348.8008625726
423,686335.5151867591
424,570734.4946803154
425,726087.0728152941
426,795526.6035306959
427,1073401.659201347
428,901027.3230875991
429,970841.7189144923
430,1053206.7769477884
431,973850.2605470668
432,1048869.524179018
433,1793088.593639132
434,751305.277171275
435,736429.3758136877
436,1267396.0975831042
437,1468456.2974124704
438,1155347.745513581
439,1720553.6794254645
440,1794308.3324377926
441,1079344.5981655007
442,1250261.3357368903
443,753343.6443082293
444,890350.4109182497
445,597137.3386893314
446,463623.15328288474
447,1185658.5975644009
448,500498.0513329224
449,903109.4262927314
450,1005336.532357193
451,879414.5508574238
452,792210.286824598
453,542970.3424688508
454,956446.917675436
455,960010.1955700287
456,1536999.9806987364
457,945412.9656580541
458,854870.8463738628
459,935142.1514185742
460,1638957.229339335
461,1319391.0461739134
462,1016334.0922077519
463,1471495.2473765977
464,1379414.597482854
465,1377776.0414165168
466,1218491.2070550907
467,1522759.7327618403
468,1483701.0334636741
469,536567.1977271286
470,1004001.6707304484
471,892563.0190692211
472,1046088.1238304549
473,766240.3477595936
474,648181.3789849753
475,947518.9310362691
476,850108.0241276748
477,1032406.9308463513
478,1226713.5904523237
479,1264465.4852961493
480,636992.528802681
481,1042458.1501617187
482,766866.6038900956
483,1072946.8247991968
484,905102.4176515884
485,743972.2558881727
486,795701.7691523563
487,1019211.2214582926
488,540027.6242604757
489,1087935.1660479784
490,1222373.0826676139
491,1280568.9688716547
492,1185614.1266992907
493,931845.5778719834
494,926555.5911363153
495,1079378.5121516732
496,1294402.7634121457
497,1423596.431805471
498,1306573.0406020537
499,1216874.6502436744
500,1303955.5305223037
501,1176426.4971514305
502,887327.5581741531
503,1468242.0448249786
504,725851.7692498511
505,1743778.0877120618
506,969913.9462338671
507,943400.6636806214
508,1426334.447213173
509,761737.7939161237
510,818655.3104053595
511,1237618.2971147383
512,825671.8648839875
513,894229.8696003709
514,790947.9425119677
515,813062.2903596457
516,1291472.1511251908
517,1350350.4531320115
518,806205.4443197764
519,1036768.6239935447
520,1140273.0130359575
521,1212620.229251812
522,634945.6580234418
523,113953.6951272306
524,556369.6374502864
525,639072.9922978944
526,1192455.5814266063
527,1621645.1179937928
528,1136656.1897294414
529,1126075.6133174666
530,1466437.5062169463
531,1103899.060520574
532,699520.5479859319
533,741178.737095931
534,1021513.9375566426
535,973852.016333385
536,1277733.2435515276
537,1263722.2106505337
538,1185303.0790795265
539,1272431.7479856678
540,931540.3794448575
541,1065589.1367834304
542,814263.3979095789
543,880441.9360869204
544,784954.5914327819
545,1235703.70944224
546,1684529.634442648
547,641180.4231178567
548,984842.3155077506
549,1150077.0163213033
550,1312973.452013518
551,1059865.2925931998
552,1100612.0688442856
553,572489.3476916404
554,560897.0121517251
555,1356161.7458716403
556,354714.4883371043
557,1089355.6113768772
558,1085346.8614597116
559,1044069.299453199
560,1143408.1631879194
561,1292043.252525877
562,858264.3234035496
563,1419498.4346700893
564,793552.2434205665
565,943935.6681999756
566,890816.9586099932
567,1419597.6368828246
568,1112319.8277723347
569,1114999.544247734
570,1089349.7566551717
571,1422877.5587206103
572,607835.7318328843
573,1502721.3102696165
574,1081267.1888672677
575,1188651.566803917
576,1246656.7166035865
577,1315981.1099478002
578,738581.0956195643
579,777125.5537931069
580,692821.8471864803
581,1012680.6259394403
582,636846.9771206423
583,1090684.8862526473
584,1033167.013635948
585,1187965.5448155033
586,1419553.5470104981
587,1669138.4181357361
588,600711.3624065984
589,1430356.7717228802
590,1614575.098443666
591,917630.1586109042
592,955513.1519659546
593,1255280.1684280385
594,1117102.83281535
595,1304487.5602773933
596,1603599.952115448
597,1221817.6974963027
598,1570499.9638034129
599,1814136.8515616863
600,1126220.6375485526
601,932159.573787864
602,633591.4948219752
603,1559905.9499822506
604,714508.4320637146
605,1004362.2247304181
606,918849.8974095648
607,1148002.6057868
608,1533110.5186465867
609,1051199.604428313
610,1169136.5444093337
611,1473388.0903215571
612,1461785.3861462234
613,2341745.0607466535
614,730309.1638089779
615,880900.6172806417
616,985138.150880518
617,1450142.7435491406
618,1134925.1182275037
619,928263.6236218873
620,730306.0793514033
621,1005645.9705559036
622,1378450.2407946396
623,1059007.6523542218
624,897846.7222597724
625,582978.0628382454
626,605450.1902467338
627,1210712.801600623
628,1601297.8114676923
629,1071105.5777754306
630,821173.5535423475
631,691060.6605866081
632,1004727.6821143832
633,730130.0194109651
634,1134434.2704268363
635,732081.6916320458
636,1541868.7112737005
637,1286984.5372174764
638,984491.6237913693
639,760688.78403501
640,1603602.506229204
641,996306.1997603467
642,899542.171068218
643,1378603.5902954629
644,780702.2570627742
645,885639.081544952
646,1360938.1520032543
647,1138765.7826057468
648,779268.9544327091
649,1604094.6890842165
650,1086375.7637734136
651,1360681.132731509
652,1558008.1757883024
653,862492.5481320876
654,689642.4903583166
655,1221419.201478085
656,757292.3645284879
657,1326347.8536357607
658,1345798.8321974722
659,1244103.3507340152
660,903123.2755010116
661,1274064.2039831828
662,990979.3976458801
663,918689.3842602797
664,1060647.4305137536
665,1213506.9330015338
666,2073537.1698937279
667,1197755.2249121577
668,904118.7684902701
669,944599.9523041333
670,1265801.5805254083
671,771520.1501318053
672,1236126.5119541194
673,1292215.1843367997
674,1352643.5597936632
675,1273674.662984048
676,1062292.53676869
677,1446596.2289082962
678,915934.1524185393
679,1644176.5627255063
680,930950.7975950383
681,1174199.6772636515
682,1199569.0718730018
683,610663.7548520708
684,670111.2580567538
685,1660986.2381705216
686,1890707.529239981
687,771523.3227511996
688,1021697.8707086836
689,1287526.6035243263
690,2137968.331445151
691,1012791.6949260249
692,1162359.0454808963
693,914380.4611673683
694,1675084.1835563509
695,1695578.3521276135
696,1166535.7909853484
697,1144345.854737457
698,1558817.291056187
699,809509.8840162025
700,1365394.0715258599
701,951769.1016136679
702,816426.2107705327
703,1798257.0526580513
704,1667746.5780879306
705,896367.71762405
706,1193233.0186156791
707,1156070.961349753
708,836351.5103835945
709,952420.5022639529
710,351602.2229933402
711,1124014.0886194205
712,1247127.9884628237
713,1145341.0669769184
714,771520.1501318053
715,1164766.4610653066
716,1290634.8915381695
717,901516.5311783473
718,1038068.2600777932
719,771316.0106076521
720,960046.6719955849
721,693573.1096736663
722,901337.5659968364
723,1215109.7765058589
724,821117.9642024003
725,2556829.656571189
726,826973.2342932693
727,822188.7779516354
728,1312117.0188403302
729,1134925.1182275037
730,1249861.217183637
731,1388584.1617904007
732,1014268.6176698289
733,797458.8672825661
734,501867.12030724937
735,1498490.1666512014
736,766866.6038900956
737,1424354.0257857866
738,886566.7880325943
739,438641.5572578268
740,904753.2051350841
741,738780.549528218
742,1253892.0313434456
743,1809741.1147591446
744,1239162.65182738
745,545309.8096575362
746,1606893.1112604542
747,951748.3003112025
748,1453487.7583445918
749,1053128.170908658
750,1550820.2325455907
751,1491606.859975612
752,1226021.1572412588
753,768273.2719739348
754,743290.145245814
755,1407933.8275666244
756,1176343.858875878
757,1618865.1645648684
758,1436609.9123379425
759,710039.4824811242
760,1198177.2318251962
761,927584.5974371033
762,1207070.976679082
763,913605.8432639609
764,1109937.8211117208
765,549194.873156379
766,740490.1136485231
767,213747.41340696556
768,644212.0368936838
769,1336257.3662982078
770,434505.0793039603
771,1221372.2254737327
772,1412557.037016421
773,1203827.230291971
774,1109828.8054817666
775,1252738.0303362117
776,935876.1051891198
777,1191347.4258695156
778,987536.7976507338
779,1114981.717709533
780,745990.6447284333
781,1044920.8039587594
782,866965.4894823674
783,1152354.9905811816
784,673889.6264310968
785,1251535.587731933
786,1944899.7859094562
787,902847.3327024633
788,756692.348970221
789,773414.9377853293
790,1079992.177616659
791,974853.3774029367
792,1389115.8074854724
793,1381745.9469992588
794,921666.2160262672
795,1342227.2470692894
796,933605.8930211514
797,1082911.8915361296
798,1463142.3562347041
799,1328716.3163228508
800,1018819.96423766
801,1262438.0624697846
802,540014.0481367382
803,1220895.245519973
804,706713.4144802348
805,1317371.7635670067
806,1165258.0276210932
807,1381163.4269369352
808,715075.6176277837
809,901986.3121612575
810,1169998.7716324516
811,990160.2389637677
812,1202795.944244135
813,952625.9371421193
814,1149539.2722105621
815,1152366.5786810415
816,1345637.9602138991
817,732542.236902169
818,1123017.2337531582
819,902233.8527151083
820,1046567.3835312625
821,1532384.1113033653
822,919800.9357264708
823,872964.6952832588
824,1339846.3372290237
825,2264820.1894863006
826,950031.6544900353
827,768588.9578057854
828,1706667.1398514179
829,2035872.1839097387
830,899573.4046326997
831,974598.9122449472
832,874076.2703364075
833,770079.3526862407
834,1513428.6448250706
835,1193361.8373798556
836,666162.5378364952
837,849263.313507455
838,1328412.0704179478
839,1068202.7169366728
840,988674.1725405499
841,950386.5935056319
842,1435101.29520903
843,1463708.5247953483
844,979156.5924013256
845,1251293.4638130013
846,691204.0147248651
847,1174630.992529502
848,1459975.5321991027
849,928072.8911240147
850,677374.2130911921
851,1292762.2947775712
852,1039887.9815847488
853,987791.0068316126
854,977735.2005321054
855,1839836.3064557104
856,1270851.4551870376
857,1009155.3876687415
858,815153.4275508821
859,496844.6125546547
860,949566.5790359911
861,1196572.5763982474
862,1600716.0961158953
863,1301110.3975136233
864,906611.8394910276
865,1481262.8615116533
866,964954.7730035351
867,1008280.7256020893
868,1010908.5663419842
869,1112603.1772245662
870,1412463.8897182434
871,1356474.305082739
872,1437484.044060776
873,1698003.7643662798
874,830246.1617970676
875,749821.564677222
876,980271.142218739
877,1222732.206463032
878,986371.7575260863
879,1793553.711126324
880,802067.875638437
881,880204.2949014755
882,1120012.323978172
883,1045628.7144377853
884,827464.8008490561
885,1224250.936655283
886,1012632.184342396
887,380975.218042925
888,911119.7243573887
889,850515.2889600871
890,1534982.5179125504
891,1396978.9508661635
892,741742.6259095271
893,873940.6641514434
894,1275656.0848816726
895,1971413.3241907824
896,1096298.8172941366
897,986395.1894538862
898,1193904.4480227078
899,1571154.0251509221
900,751032.7111083765
901,1586224.7784357832
902,884191.0760313884
903,1298211.3056801164
904,1473591.9134458546
905,1489141.6520648152
906,1143963.6379674815
907,918669.1133016329
908,959709.2755567073
909,1014274.5397083141
910,1153682.7378237643
911,875890.1172972517
912,612216.6052112516
913,844088.4376748266
914,717363.0161949131
915,822901.6777700644
916,1443221.8904824462
917,1662217.565069042
918,753989.2785250319
919,1021827.8453107036
920,781951.2250218644
921,925168.6544725054
922,1221808.8736714756
923,894584.0900117932
924,832542.9226606643
925,1582370.284590937
926,1080118.372743888
927,936522.7885200789
928,1086988.6258100383
929,1082225.8035638502
930,1120182.1454802689
931,1590373.283778646
932,1120594.8440404956
933,625593.828188353
934,881464.9586987569
935,1611457.1250053798
936,776271.2961163141
937,1985566.9771816768
938,889382.8575305305
939,1339772.381812258
940,1592377.2683465767
941,1078190.7234662015
942,1479402.1738833594
943,841022.8831635052
944,921778.2941878224
945,621078.4264200939
946,749744.9836931805
947,1176747.523450001
948,1164242.9586904047
949,1469897.9327502933
950,1141038.9310557642
951,1136682.9460030934
952,1256880.4208377139
953,1243590.3573817383
954,624926.6631879713
955,770879.3311371792
956,826649.256968337
957,1106031.0248860721
958,816569.4277254357
959,622372.7563333514
960,1479015.1119894711
961,1289410.318878705
962,1088346.678179606
963,1076586.938067996
964,1517313.3580185042
965,696132.5439598752
966,603758.9975589758
967,1810027.6181921423
968,1391783.5152105032
969,910189.0431054819
970,597699.5944949165
971,1182606.286777529
972,1522183.9669385725
973,807984.1685480373
974,1207481.098915546
975,959479.1683805953
976,1079522.675797842
977,587732.7325694652
978,1139251.4142754062
979,1479131.7571219944
980,1638911.4128256699
981,1287002.382394305
982,514333.6982444718
983,1239641.3482516678
984,1259620.0589348313
985,267505.6979919112
986,1203348.2449578715
987,626144.6712220304
988,1024304.820537862
989,564484.1641561199
990,995860.5298826472
991,1199125.2092714852
992,937616.9111370351
993,1431606.1995263095
994,1093154.857565264
995,817631.2074885671
996,765380.5374668776
997,750439.4076567199
998,982581.270708065
999,748821.4380117507
1000,1246410.5386983939
1001,992520.9674536379
1002,608676.0758774802
1003,1047772.2193280403
1004,740923.9975712334
1005,973871.3111945237
1006,850765.083289018
1007,622574.4197017616
1008,761431.817246619
1009,1466188.2821591734
1010,999457.2089886547
1011,1258386.5949177472
1012,411685.5217181952
1013,1307352.2243955338
1014,592722.8519008984
1015,400018.5054554322
1016,1441603.920837477
1017,654657.6744329365
1018,2405420.486761853
1019,923494.9400089897
1020,973833.0539609356
1021,787119.6840407837
1022,1149839.9178571757
1023,978725.9721526919
1024,1205810.8987549122
1025,708347.3346240106
1026,503418.10914229264
1027,740435.703884322
1028,729566.9353078958
1029,1714758.3387820185
1030,1191008.8988764265
1031,1667746.5780879306
1032,1707997.9988646093
1033,783332.2816803369
1034,1206730.5408894056
1035,525910.2676066139
1036,1136742.0496459226
1037,1151256.5365373676
1038,728823.09738576
1039,825581.5551667204
1040,758808.6503002931
1041,1426641.6056648358
1042,1245762.8779673595
1043,1021956.1624439978
1044,857956.5836820113
1045,961769.8306218012
1046,765731.6734207254
1047,964641.9193049921
1048,469409.18557351886
1049,1270610.9527117386
1050,596533.0793337475
1051,818336.5638538371
1052,693365.3553481195
1053,797586.5953192699
1054,1256844.643535015
1055,1276901.5353551812
1056,1032482.5259730361
1057,1304877.4192221132
1058,874437.2091696969
1059,619557.2171792337
1060,990645.5910198627
1061,963308.2647440378
1062,1049855.4199056528
1063,1461427.7161128107
1064,1104715.0451368606
1065,902103.9546246667
1066,1064886.154972032
1067,1746520.7650697525
1068,1281539.8551203557
1069,1494576.4387082919
1070,1314366.4991271137
1071,1253785.1582802746
1072,986624.2173037359
1073,2086793.8204896646
1074,1269151.2891994878
1075,755336.3703442318
1076,1755863.4411063823
1077,978474.3170855691
1078,1219102.5601837097
1079,877498.4896795971
1080,942545.5775553993
1081,673272.8779549677
1082,1447149.4253402213
1083,1781359.3892759648
1084,329553.9271305356
1085,1273002.6985867594
1086,947712.2176478975
1087,992061.2836942603
1088,1455588.2276265426
1089,1511465.598448093
1090,841444.9997698539
1091,898928.1086331755
1092,1320237.1605305364
1093,1040728.9323136631
1094,955680.4193542956
1095,870042.7217017994
1096,996360.6667556653
1097,1280616.5755486903
1098,1048220.7173428214
1099,673387.8396115521
1100,1541960.859323768
1101,1840437.5236354615
1102,893914.097813113
1103,1684145.1643937724
1104,1508482.1518685054
1105,772591.1631826016
1106,1151986.7998669585
1107,796503.1909045188
1108,1153241.7565484084
1109,674656.1011652795
1110,689160.1697868919
1111,1267983.1646172656
1112,1405420.9721264285
1113,1096966.2645738595
1114,1341344.352964493
1115,1067645.8462593001
1116,2396313.248434578
1117,1500282.0274683333
1118,1946079.4985915383
1119,1001322.758965576
1120,1221372.2254737327
1121,1224078.835406138
1122,899509.3976058747
1123,1180920.7638463697
1124,1121489.0488668464
1125,993196.9091808471
1126,1257538.682700926
1127,1145271.585070997
1128,714004.8038785484
1129,1429598.9964306452
1130,773670.6798756829
1131,885967.8067752809
1132,1288853.8875628605
1133,1756642.7788327322
1134,1093279.973615258
1135,973069.2194468612
1136,1262978.4350968478
1137,844906.7916464122
1138,1355888.0794864953
1139,982552.9022145378
1140,595670.8246205859
1141,1309083.4330808253
1142,734257.8840292366
1143,732772.6223165455
1144,937664.5574395375
1145,848491.0238666303
1146,974477.3506559933
1147,1121232.3371435406
1148,686409.6684586541
1149,1287888.8882888975
1150,1099016.210615875
1151,938986.3760428044
1152,689059.9702959928
1153,1053667.0920861578
1154,1098486.0549748484
1155,1585736.4847488718
1156,1483405.4150641984
1157,1042141.567402805
1158,748979.6714139879
1159,1028684.9773675192
1160,1826343.5662224316
1161,1372390.784891148
1162,949625.1943681496
1163,894584.0900117932
1164,1264545.843824654
1165,920535.1999729404
1166,1109885.7839028279
1167,1125560.7122375187
1168,1081489.8321397367
1169,940630.8514319179
1170,1115829.94223185
1171,1542588.251885734
1172,1113121.9646267728
1173,499033.170272188
1174,706264.7921297417
1175,1084305.9355155136
1176,1658053.3915914781
1177,1118290.4236456922
1178,739466.8827590374
1179,1387552.1985324495
1180,969185.1737806003
1181,1722752.559711704
1182,1558128.9565185911
1183,1113759.1833631098
1184,1019315.319712067
1185,717659.6798651648
1186,805656.8605614365
1187,1027224.6039805243
1188,1432859.3212698428
1189,865560.7542796977
1190,844889.7698187381
1191,1434050.7524184415
1192,736123.8610072338
1193,1219180.9306738004
1194,1283816.97070198
1195,1509031.828945294
1196,1358314.9850569281
1197,1071842.2773984924
1198,1262981.1682761607
1199,1469257.9184661938
1200,616936.3299799557
1201,1347717.4474890549
1202,1082203.4507132852
1203,536002.7785697136
1204,1174878.9778151435
1205,889840.5501507823
1206,1170140.257822753
1207,651698.6625958354
1208,1462202.8824307001
1209,997405.7115989353
1210,1236258.4151758708
1211,1664244.969600161
1212,2163121.1937199617
1213,878478.3049554778
1214,1094964.9875707114
1215,765160.3021691251
1216,847709.3773574589
1217,1063602.8996636292
1218,1067384.8828393654
1219,1098838.6756389155
1220,1171540.9468491748
1221,763752.0587992835
1222,485162.0495007386
1223,845741.0088235431
1224,587722.7841795245
1225,1216192.1783549536
1226,1168021.8574085662
1227,1299323.685443792
1228,804293.1626167408
1229,723695.1802841343
1230,1537239.1674194438
1231,1107420.850358739
1232,1267090.9319895233
1233,1413482.2845405135
1234,956513.9890747764
1235,1565558.7253581604
1236,916489.1689196947
1237,1804253.7498001477
1238,1195845.67653938
1239,1640192.905250296
1240,1127370.1055984152
1241,1135569.2008962065
1242,690152.7482830405
1243,346116.11104323727
1244,958421.2777855652
1245,1170119.3281883497
1246,1005912.2981804608
1247,1465091.5722910566
1248,766866.6038900956
1249,933461.0528904559
1250,1002360.8468275708
1251,1005721.5656825883
1252,1155301.8393916648
1253,1098457.122481351
1254,1142499.843666719
1255,974800.6073486547
1256,860918.0648798107
1257,1166657.9807833154
1258,810494.4694253549
1259,1324621.5835999264
1260,1833073.6867912533
1261,1594014.8598413155
1262,1580452.7603194278
1263,1128799.3215891274
1264,1537153.4652422576
1265,1374362.3257156122
1266,703898.5347618512
1267,1113075.2537943302
1268,1425013.6573410602
1269,406641.79733308754
1270,622844.7578379684
1271,1236530.1765282424
1272,1120729.5428100096
1273,1208761.8462388644
1274,587471.9338229285
1275,855475.188942933
1276,587196.2833024552
1277,544136.8576300195
1278,826640.8469281594
1279,1716108.5575862655
1280,758938.944100991
1281,842953.6168987665
1282,1435566.2334797198
1283,984014.6295963954
1284,1354866.8205744345
1285,856200.9259601597
1286,1825960.4615167673
1287,1162935.5063213808
1288,1759458.9248422473
1289,2516259.052160263
1290,716429.5156573409
1291,1068895.5349746419
1292,1549514.2993125566
1293,1308395.0985432295
1294,823570.6939828066
1295,1163014.365122142
1296,1159823.2409776167
1297,709167.5711011922
1298,1163992.9270240355
1299,1279067.520835529
1300,863741.7015688088
1301,889567.2656346546
1302,1232559.542746552
1303,1524505.7072656609
1304,1099859.2642528259
1305,1135148.4379828312
1306,626807.6016332151
1307,922961.398602139
1308,886080.6643994207
1309,772731.2956799299
1310,879414.5508574238
1311,826462.4136385658
1312,1386793.4233691138
1313,1032737.2654977335
1314,910138.3549431183
1315,1044826.5775833472
